,Id,Rating,Genre,Director,Runtime
989,1282,Not Rated,Drama,Irving Rapper,130
990,1283,Not Rated,Documentary,Tim Nackashi|David Sampliner|Eric DelaBarre,58
990,1283,Not Rated,Special Interest,Tim Nackashi|David Sampliner|Eric DelaBarre,58
991,1284,Not Rated,Action and Adventure,Mitsuo Yanagimachi,120
991,1284,Not Rated,Art House and International,Mitsuo Yanagimachi,120
991,1284,Not Rated,Drama,Mitsuo Yanagimachi,120
992,1285,Not Rated,Comedy,William Beaudine,70
992,1285,Not Rated,Science Fiction and Fantasy,William Beaudine,70
993,1286,Not Rated,Art House and International,Alberto Lattuada,105
994,1287,General Audience,Art House and International,Godfrey Reggio,95
994,1287,General Audience,Documentary,Godfrey Reggio,95
994,1287,General Audience,Drama,Godfrey Reggio,95
994,1287,General Audience,Musical and Performing Arts,Godfrey Reggio,95
994,1287,General Audience,Special Interest,Godfrey Reggio,95
995,1288,Parental Guidance Suggested,Comedy,Steve Carr,91
996,1289,Restricted,Art House and International,Dusan Makavejev,98
996,1289,Restricted,Comedy,Dusan Makavejev,98
996,1289,Restricted,Drama,Dusan Makavejev,98
997,1290,Restricted,Action and Adventure,Unknown,92
997,1290,Restricted,Drama,Unknown,92
997,1290,Restricted,Horror,Unknown,92
997,1290,Restricted,Mystery and Suspense,Unknown,92
998,1291,Parents Strongly Cautioned,Comedy,Barnaby Thompson|Oliver Parker,101
999,1292,Restricted,Art House and International,Lisa Cholodenko,103
999,1292,Restricted,Drama,Lisa Cholodenko,103
1000,1293,Not Rated,Art House and International,Li Yang,92
1000,1293,Not Rated,Drama,Li Yang,92
1001,1295,Parental Guidance Suggested,Science Fiction and Fantasy,Robert Stromberg,97
1002,1296,Not Rated,Drama,Unknown,104
1003,1297,Restricted,Drama,Susanna White,102
1004,1298,Parents Strongly Cautioned,Comedy,Tom Brady,101
1004,1298,Parents Strongly Cautioned,Science Fiction and Fantasy,Tom Brady,101
1005,1300,Restricted,Drama,Tim Blake Nelson,108
1006,1304,Not Rated,Action and Adventure,Kiyoshi Kurosawa,104
1006,1304,Not Rated,Art House and International,Kiyoshi Kurosawa,104
1006,1304,Not Rated,Drama,Kiyoshi Kurosawa,104
1007,1305,Parental Guidance Suggested,Animation,Steve Oedekerk,90
1007,1305,Parental Guidance Suggested,Comedy,Steve Oedekerk,90
1007,1305,Parental Guidance Suggested,Kids and Family,Steve Oedekerk,90
1008,1307,Parents Strongly Cautioned,Drama,Sacha Gervasi,98
1009,1308,Restricted,Action and Adventure,Unknown,126
1009,1308,Restricted,Art House and International,Unknown,126
1009,1308,Restricted,Drama,Unknown,126
1009,1308,Restricted,Mystery and Suspense,Unknown,126
1010,1309,Not Rated,Drama,John Badham,91
1010,1309,Not Rated,Mystery and Suspense,John Badham,91
1011,1310,Not Rated,Action and Adventure,Burt Kennedy,96
1011,1310,Not Rated,Classics,Burt Kennedy,96
1011,1310,Not Rated,Western,Burt Kennedy,96
1012,1311,Parental Guidance Suggested,Action and Adventure,Richard Lester,126
1012,1311,Parental Guidance Suggested,Art House and International,Richard Lester,126
1012,1311,Parental Guidance Suggested,Mystery and Suspense,Richard Lester,126
1013,1313,Parents Strongly Cautioned,Comedy,Amy Heckerling,95
1014,1314,Not Rated,Action and Adventure,Stephen Shin,178
1014,1314,Not Rated,Art House and International,Stephen Shin,178
1014,1314,Not Rated,Classics,Stephen Shin,178
1014,1314,Not Rated,Drama,Stephen Shin,178
1015,1315,Parental Guidance Suggested,Action and Adventure,Robert Rodriguez,88
1015,1315,Parental Guidance Suggested,Comedy,Robert Rodriguez,88
1015,1315,Parental Guidance Suggested,Kids and Family,Robert Rodriguez,88
1015,1315,Parental Guidance Suggested,Mystery and Suspense,Robert Rodriguez,88
1016,1317,Parents Strongly Cautioned,Comedy,Joe Roth,103
1016,1317,Parents Strongly Cautioned,Drama,Joe Roth,103
1016,1317,Parents Strongly Cautioned,Romance,Joe Roth,103
1017,1318,Not Rated,Animation,Unknown,75
1017,1318,Not Rated,Kids and Family,Unknown,75
1018,1319,Parental Guidance Suggested,Action and Adventure,Unknown,96
1018,1319,Parental Guidance Suggested,Comedy,Unknown,96
1019,1320,Restricted,Drama,Curtis Hanson,111
1020,1321,Parents Strongly Cautioned,Drama,Tate Taylor,138
1021,1322,Restricted,Horror,Jackie Kong,82
1021,1322,Restricted,Science Fiction and Fantasy,Jackie Kong,82
1022,1324,Not Rated,Art House and International,Wojciech Has,175
1022,1324,Not Rated,Comedy,Wojciech Has,175
1022,1324,Not Rated,Drama,Wojciech Has,175
1022,1324,Not Rated,Science Fiction and Fantasy,Wojciech Has,175
1024,1326,Not Rated,Art House and International,Unknown,89
1024,1326,Not Rated,Drama,Unknown,89
1025,1327,Parents Strongly Cautioned,Drama,Unknown,110
1026,1329,Restricted,Drama,Curtis Hanson,110
1026,1329,Restricted,Mystery and Suspense,Curtis Hanson,110
1027,1330,Restricted,Drama,Mike Figgis,119
1027,1330,Restricted,Mystery and Suspense,Mike Figgis,119
1028,1331,Parental Guidance Suggested,Art House and International,Unknown,109
1028,1331,Parental Guidance Suggested,Drama,Unknown,109
1029,1332,Not Rated,Drama,Rick Hauser,240
1029,1332,Not Rated,Television,Rick Hauser,240
1030,1334,Parents Strongly Cautioned,Comedy,Youssef Delara,104
1030,1334,Parents Strongly Cautioned,Romance,Youssef Delara,104
1031,1335,Restricted,Comedy,Steve Carr,98
1032,1336,Restricted,Art House and International,Jimmy Sangster,95
1032,1336,Restricted,Classics,Jimmy Sangster,95
1032,1336,Restricted,Horror,Jimmy Sangster,95
1032,1336,Restricted,Mystery and Suspense,Jimmy Sangster,95
1033,1337,Parents Strongly Cautioned,Comedy,Paul Weitz,108
1033,1337,Parents Strongly Cautioned,Drama,Paul Weitz,108
1034,1338,Restricted,Art House and International,Wayne Wang|Paul Auster,89
1034,1338,Restricted,Comedy,Wayne Wang|Paul Auster,89
1035,1339,Parental Guidance Suggested,Comedy,Eleanor Coppola,92
1035,1339,Parental Guidance Suggested,Romance,Eleanor Coppola,92
1036,1340,Parents Strongly Cautioned,Comedy,Brian Robbins,92
1036,1340,Parents Strongly Cautioned,Drama,Brian Robbins,92
1036,1340,Parents Strongly Cautioned,Mystery and Suspense,Brian Robbins,92
1037,1341,Parental Guidance Suggested,Action and Adventure,Brian Levant,99
1037,1341,Parental Guidance Suggested,Comedy,Brian Levant,99
1037,1341,Parental Guidance Suggested,Kids and Family,Brian Levant,99
1038,1342,Parental Guidance Suggested,Action and Adventure,Uli Edel|Ulrich Edel,105
1038,1342,Parental Guidance Suggested,Comedy,Uli Edel|Ulrich Edel,105
1038,1342,Parental Guidance Suggested,Kids and Family,Uli Edel|Ulrich Edel,105
1039,1343,Not Rated,Action and Adventure,Herman Yau,100
1039,1343,Not Rated,Art House and International,Herman Yau,100
1039,1343,Not Rated,Drama,Herman Yau,100
1040,1344,Not Rated,Classics,Fred Zinnemann,149
1040,1344,Not Rated,Drama,Fred Zinnemann,149
1041,1346,General Audience,Classics,John Frankenheimer,143
1041,1346,General Audience,Drama,John Frankenheimer,143
1041,1346,General Audience,Mystery and Suspense,John Frankenheimer,143
1042,1347,Not Rated,Comedy,Clara Law,118
1042,1347,Not Rated,Drama,Clara Law,118
1042,1347,Not Rated,Romance,Clara Law,118
1043,1349,Not Rated,Comedy,Dave McLaughlin,102
1043,1349,Not Rated,Drama,Dave McLaughlin,102
1044,1350,Not Rated,Art House and International,Unknown,88
1044,1350,Not Rated,Drama,Unknown,88
1045,1351,Not Rated,Art House and International,Khyentse Norbu,108
1045,1351,Not Rated,Documentary,Khyentse Norbu,108
1045,1351,Not Rated,Drama,Khyentse Norbu,108
1046,1352,Restricted,Comedy,Martha Coolidge,93
1047,1353,Not Rated,Classics,Unknown,97
1047,1353,Not Rated,Comedy,Unknown,97
1048,1354,Parental Guidance Suggested,Action and Adventure,John Roberts,94
1048,1354,Parental Guidance Suggested,Comedy,John Roberts,94
1048,1354,Parental Guidance Suggested,Drama,John Roberts,94
1048,1354,Parental Guidance Suggested,Kids and Family,John Roberts,94
1049,1355,Not Rated,Art House and International,Ching Wan Lau|Leung Siu Hung|Patrick Yau,85
1049,1355,Not Rated,Mystery and Suspense,Ching Wan Lau|Leung Siu Hung|Patrick Yau,85
1050,1357,Parental Guidance Suggested,Action and Adventure,John Huston,105
1050,1357,Parental Guidance Suggested,Classics,John Huston,105
1050,1357,Parental Guidance Suggested,Drama,John Huston,105
1050,1357,Parental Guidance Suggested,Romance,John Huston,105
1051,1358,General Audience,Classics,John Ford,129
1051,1358,General Audience,Comedy,John Ford,129
1051,1358,General Audience,Drama,John Ford,129
1051,1358,General Audience,Romance,John Ford,129
1052,1359,Not Rated,Classics,Norman Taurog|Busby Berkeley,99
1052,1359,Not Rated,Comedy,Norman Taurog|Busby Berkeley,99
1052,1359,Not Rated,Musical and Performing Arts,Norman Taurog|Busby Berkeley,99
1052,1359,Not Rated,Romance,Norman Taurog|Busby Berkeley,99
1053,1361,Parental Guidance Suggested,Action and Adventure,Unknown,91
1053,1361,Parental Guidance Suggested,Classics,Unknown,91
1053,1361,Parental Guidance Suggested,Drama,Unknown,91
1053,1361,Parental Guidance Suggested,Horror,Unknown,91
1053,1361,Parental Guidance Suggested,Mystery and Suspense,Unknown,91
1053,1361,Parental Guidance Suggested,Science Fiction and Fantasy,Unknown,91
1054,1362,Parents Strongly Cautioned,Drama,Mike Binder,90
1055,1363,Restricted,Comedy,Frank Perry,99
1055,1363,Restricted,Mystery and Suspense,Frank Perry,99
1056,1364,Parental Guidance Suggested,Comedy,Larry Peerce,92
1057,1365,Restricted,Art House and International,Ken Russell,93
1057,1365,Restricted,Horror,Ken Russell,93
1058,1366,Restricted,Action and Adventure,Guy Ritchie,105
1058,1366,Restricted,Comedy,Guy Ritchie,105
1058,1366,Restricted,Drama,Guy Ritchie,105
1058,1366,Restricted,Mystery and Suspense,Guy Ritchie,105
1059,1368,Restricted,Action and Adventure,William Friedkin,127
1059,1368,Restricted,Drama,William Friedkin,127
1059,1368,Restricted,Mystery and Suspense,William Friedkin,127
1060,1369,Restricted,Drama,Jeffrey Bell,91
1061,1370,Not Rated,Drama,Rolando Colla,101
1062,1372,Not Rated,Action and Adventure,Unknown,93
1063,1373,Not Rated,Drama,Don McBrearty,180
1063,1373,Not Rated,Television,Don McBrearty,180
1064,1374,Not Rated,Drama,Desiree Akhavan,90
1065,1375,Parental Guidance Suggested,Classics,Jack Lemmon,113
1065,1375,Parental Guidance Suggested,Comedy,Jack Lemmon,113
1065,1375,Parental Guidance Suggested,Drama,Jack Lemmon,113
1066,1376,Parents Strongly Cautioned,Comedy,Peter Billingsley,107
1067,1377,Not Rated,Action and Adventure,Howard Hawks,110
1067,1377,Not Rated,Drama,Howard Hawks,110
1068,1378,Parental Guidance Suggested,Comedy,Diane Keaton,94
1068,1378,Parental Guidance Suggested,Drama,Diane Keaton,94
1069,1379,Parental Guidance Suggested,Action and Adventure,Unknown,92
1070,1380,Not Rated,Art House and International,Michael Haneke,96
1070,1380,Not Rated,Drama,Michael Haneke,96
1070,1380,Not Rated,Special Interest,Michael Haneke,96
1071,1381,Restricted,Comedy,Judd Apatow,129
1071,1381,Restricted,Romance,Judd Apatow,129
1072,1382,Restricted,Horror,Albert Band,85
1072,1382,Restricted,Mystery and Suspense,Albert Band,85
1073,1383,Parental Guidance Suggested,Animation,Walt Becker,86
1073,1383,Parental Guidance Suggested,Comedy,Walt Becker,86
1073,1383,Parental Guidance Suggested,Kids and Family,Walt Becker,86
1074,1385,Not Rated,Classics,Bud Yorkin,109
1074,1385,Not Rated,Comedy,Bud Yorkin,109
1075,1386,General Audience,Art House and International,Roman Polanski,107
1075,1386,General Audience,Comedy,Roman Polanski,107
1075,1386,General Audience,Horror,Roman Polanski,107
1076,1387,Restricted,Drama,Shawn Christensen,120
1076,1387,Restricted,Mystery and Suspense,Shawn Christensen,120
1077,1388,Not Rated,Classics,Unknown,85
1077,1388,Not Rated,Horror,Unknown,85
1077,1388,Not Rated,Science Fiction and Fantasy,Unknown,85
1079,1390,Restricted,Art House and International,Kevin Dowling|Geoff Burton,99
1079,1390,Restricted,Comedy,Kevin Dowling|Geoff Burton,99
1079,1390,Restricted,Drama,Kevin Dowling|Geoff Burton,99
1079,1390,Restricted,Gay and Lesbian,Kevin Dowling|Geoff Burton,99
1080,1391,General Audience,Drama,Irving Lerner,81
1080,1391,General Audience,Mystery and Suspense,Irving Lerner,81
1081,1392,Parents Strongly Cautioned,Comedy,Unknown,139
1081,1392,Parents Strongly Cautioned,Drama,Unknown,139
1081,1392,Parents Strongly Cautioned,Romance,Unknown,139
1083,1394,Restricted,Comedy,Unknown,87
1084,1395,Not Rated,Drama,Unknown,79
1084,1395,Not Rated,Mystery and Suspense,Unknown,79
1085,1396,Parents Strongly Cautioned,Drama,Prince,95
1085,1396,Parents Strongly Cautioned,Musical and Performing Arts,Prince,95
1086,1397,Not Rated,Action and Adventure,Stephen Poliakoff,112
1086,1397,Not Rated,Mystery and Suspense,Stephen Poliakoff,112
1087,1398,Parental Guidance Suggested,Drama,David Nixon|Patrick Doughtie,110
1087,1398,Parental Guidance Suggested,Kids and Family,David Nixon|Patrick Doughtie,110
1087,1398,Parental Guidance Suggested,Faith and Spirituality,David Nixon|Patrick Doughtie,110
1088,1399,Restricted,Drama,Trey Edward Shults,91
1088,1399,Restricted,Horror,Trey Edward Shults,91
1089,1400,Restricted,Drama,Andy Wolk,105
1089,1400,Restricted,Mystery and Suspense,Andy Wolk,105
1090,1402,Parental Guidance Suggested,Action and Adventure,Roger Vadim,98
1090,1402,Parental Guidance Suggested,Science Fiction and Fantasy,Roger Vadim,98
1091,1403,Not Rated,Action and Adventure,Cory McAbee,94
1091,1403,Not Rated,Comedy,Cory McAbee,94
1091,1403,Not Rated,Musical and Performing Arts,Cory McAbee,94
1091,1403,Not Rated,Science Fiction and Fantasy,Cory McAbee,94
1091,1403,Not Rated,Western,Cory McAbee,94
1092,1405,Parental Guidance Suggested,Action and Adventure,Christopher Cain,93
1092,1405,Parental Guidance Suggested,Drama,Christopher Cain,93
1093,1406,Not Rated,Comedy,Rose Troche,96
1093,1406,Not Rated,Romance,Rose Troche,96
1094,1407,Not Rated,Action and Adventure,Charles Lamont,70
1094,1407,Not Rated,Classics,Charles Lamont,70
1094,1407,Not Rated,Comedy,Charles Lamont,70
1094,1407,Not Rated,Musical and Performing Arts,Charles Lamont,70
1095,1408,Restricted,Art House and International,Unknown,101
1095,1408,Restricted,Comedy,Unknown,101
1095,1408,Restricted,Drama,Unknown,101
1096,1409,Not Rated,Art House and International,Luigi Comencini,90
1096,1409,Not Rated,Classics,Luigi Comencini,90
1096,1409,Not Rated,Comedy,Luigi Comencini,90
1096,1409,Not Rated,Drama,Luigi Comencini,90
1096,1409,Not Rated,Romance,Luigi Comencini,90
1097,1410,Not Rated,Documentary,Mai Iskander,83
1098,1411,Restricted,Horror,Michael Wadleigh,115
1098,1411,Restricted,Mystery and Suspense,Michael Wadleigh,115
1099,1412,Not Rated,Classics,Lance Comfort,82
1099,1412,Not Rated,Comedy,Lance Comfort,82
1099,1412,Not Rated,Drama,Lance Comfort,82
1099,1412,Not Rated,Musical and Performing Arts,Lance Comfort,82
1100,1413,Not Rated,Drama,Hammudi Al-Rahmoun Font|Hammudi al-Rahmoun,69
1100,1413,Not Rated,Musical and Performing Arts,Hammudi Al-Rahmoun Font|Hammudi al-Rahmoun,69
1101,1415,Not Rated,Action and Adventure,Kinji Fukasaku,114
1101,1415,Not Rated,Art House and International,Kinji Fukasaku,114
1101,1415,Not Rated,Drama,Kinji Fukasaku,114
1101,1415,Not Rated,Mystery and Suspense,Kinji Fukasaku,114
1102,1418,General Audience,Action and Adventure,Peter Lord|Nick Park,85
1102,1418,General Audience,Animation,Peter Lord|Nick Park,85
1102,1418,General Audience,Comedy,Peter Lord|Nick Park,85
1102,1418,General Audience,Drama,Peter Lord|Nick Park,85
1102,1418,General Audience,Kids and Family,Peter Lord|Nick Park,85
1103,1419,Not Rated,Classics,Frank Tashlin|Jerry Lewis,91
1103,1419,Not Rated,Comedy,Frank Tashlin|Jerry Lewis,91
1103,1419,Not Rated,Kids and Family,Frank Tashlin|Jerry Lewis,91
1103,1419,Not Rated,Romance,Frank Tashlin|Jerry Lewis,91
1104,1420,Restricted,Comedy,Miguel Arteta,93
1104,1420,Restricted,Drama,Miguel Arteta,93
1105,1423,General Audience,Action and Adventure,Robert Stevenson,93
1105,1423,General Audience,Comedy,Robert Stevenson,93
1105,1423,General Audience,Kids and Family,Robert Stevenson,93
1105,1423,General Audience,Mystery and Suspense,Robert Stevenson,93
1105,1423,General Audience,Science Fiction and Fantasy,Robert Stevenson,93
1106,1424,Parents Strongly Cautioned,Action and Adventure,Andrew Stanton|Mark Atkins,118
1106,1424,Parents Strongly Cautioned,Horror,Andrew Stanton|Mark Atkins,118
1106,1424,Parents Strongly Cautioned,Kids and Family,Andrew Stanton|Mark Atkins,118
1106,1424,Parents Strongly Cautioned,Science Fiction and Fantasy,Andrew Stanton|Mark Atkins,118
1107,1426,Restricted,Horror,Vincenzo Natali,90
1107,1426,Restricted,Science Fiction and Fantasy,Vincenzo Natali,90
1108,1428,Restricted,Comedy,Lasse Hallstrom,115
1108,1428,Restricted,Drama,Lasse Hallstrom,115
1108,1428,Restricted,Romance,Lasse Hallstrom,115
1109,1431,Restricted,Drama,Ron Shelton,128
1110,1433,Not Rated,Action and Adventure,Tonino Ricci,83
1110,1433,Not Rated,Science Fiction and Fantasy,Tonino Ricci,83
1111,1434,Not Rated,Drama,Chris Thomson,294
1111,1434,Not Rated,Romance,Chris Thomson,294
1112,1435,Parents Strongly Cautioned,Comedy,Unknown,114
1113,1436,Not Rated,Classics,George Cukor,112
1113,1436,Not Rated,Comedy,George Cukor,112
1113,1436,Not Rated,Romance,George Cukor,112
1114,1437,Restricted,Horror,John Huston,94
1114,1437,Restricted,Mystery and Suspense,John Huston,94
1115,1439,Restricted,Action and Adventure,Jamaa Fanaka,99
1115,1439,Restricted,Drama,Jamaa Fanaka,99
1115,1439,Restricted,Mystery and Suspense,Jamaa Fanaka,99
1116,1441,Not Rated,Comedy,Olivier Doran,85
1117,1442,Parental Guidance Suggested,Kids and Family,Chris Columbus,161
1117,1442,Parental Guidance Suggested,Science Fiction and Fantasy,Chris Columbus,161
1118,1443,Not Rated,Classics,Blake Edwards,123
1118,1443,Not Rated,Horror,Blake Edwards,123
1118,1443,Not Rated,Mystery and Suspense,Blake Edwards,123
